"","year","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num","scenario_abbrev","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha"
"357",1857,"1_44",1,4,4,"RF35-CR",1.922,NA,NA,49.754
"358",1857,"1_51",1,5,1,"RR50-CR",1.922,NA,NA,49.754
"359",1857,"1_52",1,5,2,"RR25-CR",1.922,NA,NA,49.754
"360",1857,"1_53",1,5,3,"RR00-CR",1.922,NA,NA,49.754
"361",1857,"2_1",2,1,NA,"CR",1.922,NA,NA,50.311
"362",1857,"2_2",2,2,NA,"NT-CR",1.969,NA,NA,52.187
"363",1857,"2_3",2,3,NA,"CC-CR",1.969,NA,NA,51.917
"364",1857,"2_41",2,4,1,"RF05-CR",1.922,NA,NA,49.754
"365",1857,"2_42",2,4,2,"RF15-CR",1.922,NA,NA,49.754
"366",1857,"2_43",2,4,3,"RF25-CR",1.922,NA,NA,49.754
"367",1857,"2_44",2,4,4,"RF35-CR",1.922,NA,NA,49.754
"368",1857,"2_51",2,5,1,"RR50-CR",1.922,NA,NA,49.754
"369",1857,"2_52",2,5,2,"RR25-CR",1.922,NA,NA,49.754
"370",1857,"2_53",2,5,3,"RR00-CR",1.922,NA,NA,49.754
"371",1857,"3_1",3,1,NA,"CR",1.922,NA,NA,50.311
"372",1857,"3_2",3,2,NA,"NT-CR",1.969,NA,NA,52.187
"373",1857,"3_3",3,3,NA,"CC-CR",1.969,NA,NA,51.917
"374",1857,"3_41",3,4,1,"RF05-CR",1.922,NA,NA,49.754
"375",1857,"3_42",3,4,2,"RF15-CR",1.922,NA,NA,49.754
"376",1857,"3_43",3,4,3,"RF25-CR",1.922,NA,NA,49.754
"377",1857,"3_44",3,4,4,"RF35-CR",1.922,NA,NA,49.754
"378",1857,"3_51",3,5,1,"RR50-CR",1.922,NA,NA,49.754
"379",1857,"3_52",3,5,2,"RR25-CR",1.922,NA,NA,49.754
"380",1857,"3_53",3,5,3,"RR00-CR",1.922,NA,NA,49.754
"381",1857,"4_1",4,1,NA,"CR",1.922,NA,NA,50.311
"382",1857,"4_2",4,2,NA,"NT-CR",1.969,NA,NA,52.187
"383",1857,"4_3",4,3,NA,"CC-CR",1.969,NA,NA,51.917
"384",1857,"4_41",4,4,1,"RF05-CR",1.922,NA,NA,49.754
"385",1857,"4_42",4,4,2,"RF15-CR",1.922,NA,NA,49.754
"386",1857,"4_43",4,4,3,"RF25-CR",1.922,NA,NA,49.754
"387",1857,"4_44",4,4,4,"RF35-CR",1.922,NA,NA,49.754
"388",1857,"4_51",4,5,1,"RR50-CR",1.922,NA,NA,49.754
"389",1857,"4_52",4,5,2,"RR25-CR",1.922,NA,NA,49.754
"390",1857,"4_53",4,5,3,"RR00-CR",1.922,NA,NA,49.754
"391",1857,"5_1",5,1,NA,"CR",1.922,NA,NA,50.311
"392",1857,"5_2",5,2,NA,"NT-CR",1.969,NA,NA,52.187
"393",1857,"5_3",5,3,NA,"CC-CR",1.969,NA,NA,51.917
"394",1857,"5_41",5,4,1,"RF05-CR",1.922,NA,NA,49.754
"395",1857,"5_42",5,4,2,"RF15-CR",1.922,NA,NA,49.754
"396",1857,"5_43",5,4,3,"RF25-CR",1.922,NA,NA,49.754
"397",1857,"5_44",5,4,4,"RF35-CR",1.922,NA,NA,49.754
"398",1857,"5_51",5,5,1,"RR50-CR",1.922,NA,NA,49.754
"399",1857,"5_52",5,5,2,"RR25-CR",1.922,NA,NA,49.754
"400",1857,"5_53",5,5,3,"RR00-CR",1.922,NA,NA,49.754
"401",1858,"1_1",1,1,NA,"CR",2.361,NA,NA,49.066
"402",1858,"1_2",1,2,NA,"NT-CR",2.357,NA,NA,51.071
"403",1858,"1_3",1,3,NA,"CC-CR",2.388,NA,NA,50.782
"404",1858,"1_41",1,4,1,"RF05-CR",2.361,NA,NA,48.477
"405",1858,"1_42",1,4,2,"RF15-CR",2.361,NA,NA,48.477
"406",1858,"1_43",1,4,3,"RF25-CR",2.361,NA,NA,48.477
"407",1858,"1_44",1,4,4,"RF35-CR",2.361,NA,NA,48.477
"408",1858,"1_51",1,5,1,"RR50-CR",2.361,NA,NA,48.477
"409",1858,"1_52",1,5,2,"RR25-CR",2.361,NA,NA,48.477
"410",1858,"1_53",1,5,3,"RR00-CR",2.361,NA,NA,48.477
"411",1858,"2_1",2,1,NA,"CR",2.361,NA,NA,49.066
"412",1858,"2_2",2,2,NA,"NT-CR",2.357,NA,NA,51.071
"413",1858,"2_3",2,3,NA,"CC-CR",2.388,NA,NA,50.782
"414",1858,"2_41",2,4,1,"RF05-CR",2.361,NA,NA,48.477
"415",1858,"2_42",2,4,2,"RF15-CR",2.361,NA,NA,48.477
"416",1858,"2_43",2,4,3,"RF25-CR",2.361,NA,NA,48.477
"417",1858,"2_44",2,4,4,"RF35-CR",2.361,NA,NA,48.477
"418",1858,"2_51",2,5,1,"RR50-CR",2.361,NA,NA,48.477
"419",1858,"2_52",2,5,2,"RR25-CR",2.361,NA,NA,48.477
"420",1858,"2_53",2,5,3,"RR00-CR",2.361,NA,NA,48.477
"421",1858,"3_1",3,1,NA,"CR",2.361,NA,NA,49.066
"422",1858,"3_2",3,2,NA,"NT-CR",2.357,NA,NA,51.071
"423",1858,"3_3",3,3,NA,"CC-CR",2.388,NA,NA,50.782
"424",1858,"3_41",3,4,1,"RF05-CR",2.361,NA,NA,48.477
"425",1858,"3_42",3,4,2,"RF15-CR",2.361,NA,NA,48.477
"426",1858,"3_43",3,4,3,"RF25-CR",2.361,NA,NA,48.477
"427",1858,"3_44",3,4,4,"RF35-CR",2.361,NA,NA,48.477
"428",1858,"3_51",3,5,1,"RR50-CR",2.361,NA,NA,48.477
"429",1858,"3_52",3,5,2,"RR25-CR",2.361,NA,NA,48.477
"430",1858,"3_53",3,5,3,"RR00-CR",2.361,NA,NA,48.477
"431",1858,"4_1",4,1,NA,"CR",2.361,NA,NA,49.066
"432",1858,"4_2",4,2,NA,"NT-CR",2.357,NA,NA,51.071
"433",1858,"4_3",4,3,NA,"CC-CR",2.388,NA,NA,50.782
"434",1858,"4_41",4,4,1,"RF05-CR",2.361,NA,NA,48.477
"435",1858,"4_42",4,4,2,"RF15-CR",2.361,NA,NA,48.477
"436",1858,"4_43",4,4,3,"RF25-CR",2.361,NA,NA,48.477
"437",1858,"4_44",4,4,4,"RF35-CR",2.361,NA,NA,48.477
"438",1858,"4_51",4,5,1,"RR50-CR",2.361,NA,NA,48.477
"439",1858,"4_52",4,5,2,"RR25-CR",2.361,NA,NA,48.477
"440",1858,"4_53",4,5,3,"RR00-CR",2.361,NA,NA,48.477
"441",1858,"5_1",5,1,NA,"CR",2.361,NA,NA,49.066
"442",1858,"5_2",5,2,NA,"NT-CR",2.357,NA,NA,51.071
"443",1858,"5_3",5,3,NA,"CC-CR",2.388,NA,NA,50.782
"444",1858,"5_41",5,4,1,"RF05-CR",2.361,NA,NA,48.477
"445",1858,"5_42",5,4,2,"RF15-CR",2.361,NA,NA,48.477
"446",1858,"5_43",5,4,3,"RF25-CR",2.361,NA,NA,48.477
"447",1858,"5_44",5,4,4,"RF35-CR",2.361,NA,NA,48.477
"448",1858,"5_51",5,5,1,"RR50-CR",2.361,NA,NA,48.477
"449",1858,"5_52",5,5,2,"RR25-CR",2.361,NA,NA,48.477
"450",1858,"5_53",5,5,3,"RR00-CR",2.361,NA,NA,48.477
"451",1859,"1_1",1,1,NA,"CR",2.058,NA,NA,47.807
"452",1859,"1_2",1,2,NA,"NT-CR",2.084,NA,NA,49.952
"453",1859,"1_3",1,3,NA,"CC-CR",2.1,NA,NA,49.615
"454",1859,"1_41",1,4,1,"RF05-CR",2.058,NA,NA,47.187
"455",1859,"1_42",1,4,2,"RF15-CR",2.058,NA,NA,47.187
"456",1859,"1_43",1,4,3,"RF25-CR",2.058,NA,NA,47.187
"457",1859,"1_44",1,4,4,"RF35-CR",2.058,NA,NA,47.187
"458",1859,"1_51",1,5,1,"RR50-CR",2.058,NA,NA,47.187
"459",1859,"1_52",1,5,2,"RR25-CR",2.058,NA,NA,47.187
"460",1859,"1_53",1,5,3,"RR00-CR",2.058,NA,NA,47.187
"461",1859,"2_1",2,1,NA,"CR",2.058,NA,NA,47.807
"462",1859,"2_2",2,2,NA,"NT-CR",2.084,NA,NA,49.952
"463",1859,"2_3",2,3,NA,"CC-CR",2.1,NA,NA,49.615
"464",1859,"2_41",2,4,1,"RF05-CR",2.058,NA,NA,47.187
"465",1859,"2_42",2,4,2,"RF15-CR",2.058,NA,NA,47.187
"466",1859,"2_43",2,4,3,"RF25-CR",2.058,NA,NA,47.187
"467",1859,"2_44",2,4,4,"RF35-CR",2.058,NA,NA,47.187
"468",1859,"2_51",2,5,1,"RR50-CR",2.058,NA,NA,47.187
"469",1859,"2_52",2,5,2,"RR25-CR",2.058,NA,NA,47.187
"470",1859,"2_53",2,5,3,"RR00-CR",2.058,NA,NA,47.187
"471",1859,"3_1",3,1,NA,"CR",2.058,NA,NA,47.807
"472",1859,"3_2",3,2,NA,"NT-CR",2.084,NA,NA,49.952
"473",1859,"3_3",3,3,NA,"CC-CR",2.1,NA,NA,49.615
"474",1859,"3_41",3,4,1,"RF05-CR",2.058,NA,NA,47.187
"475",1859,"3_42",3,4,2,"RF15-CR",2.058,NA,NA,47.187
"476",1859,"3_43",3,4,3,"RF25-CR",2.058,NA,NA,47.187
"477",1859,"3_44",3,4,4,"RF35-CR",2.058,NA,NA,47.187
"478",1859,"3_51",3,5,1,"RR50-CR",2.058,NA,NA,47.187
"479",1859,"3_52",3,5,2,"RR25-CR",2.058,NA,NA,47.187
"480",1859,"3_53",3,5,3,"RR00-CR",2.058,NA,NA,47.187
"481",1859,"4_1",4,1,NA,"CR",2.058,NA,NA,47.807
"482",1859,"4_2",4,2,NA,"NT-CR",2.084,NA,NA,49.952
"483",1859,"4_3",4,3,NA,"CC-CR",2.1,NA,NA,49.615
"484",1859,"4_41",4,4,1,"RF05-CR",2.058,NA,NA,47.187
"485",1859,"4_42",4,4,2,"RF15-CR",2.058,NA,NA,47.187
"486",1859,"4_43",4,4,3,"RF25-CR",2.058,NA,NA,47.187
"487",1859,"4_44",4,4,4,"RF35-CR",2.058,NA,NA,47.187
"488",1859,"4_51",4,5,1,"RR50-CR",2.058,NA,NA,47.187
"489",1859,"4_52",4,5,2,"RR25-CR",2.058,NA,NA,47.187
"490",1859,"4_53",4,5,3,"RR00-CR",2.058,NA,NA,47.187
"491",1859,"5_1",5,1,NA,"CR",2.058,NA,NA,47.807
"492",1859,"5_2",5,2,NA,"NT-CR",2.084,NA,NA,49.952
"493",1859,"5_3",5,3,NA,"CC-CR",2.1,NA,NA,49.615
"494",1859,"5_41",5,4,1,"RF05-CR",2.058,NA,NA,47.187
"495",1859,"5_42",5,4,2,"RF15-CR",2.058,NA,NA,47.187
"496",1859,"5_43",5,4,3,"RF25-CR",2.058,NA,NA,47.187
"497",1859,"5_44",5,4,4,"RF35-CR",2.058,NA,NA,47.187
"498",1859,"5_51",5,5,1,"RR50-CR",2.058,NA,NA,47.187
"499",1859,"5_52",5,5,2,"RR25-CR",2.058,NA,NA,47.187
"500",1859,"5_53",5,5,3,"RR00-CR",2.058,NA,NA,47.187
"501",1860,"1_1",1,1,NA,"CR",1.532,NA,NA,46.659
"502",1860,"1_2",1,2,NA,"NT-CR",1.605,NA,NA,48.99
"503",1860,"1_3",1,3,NA,"CC-CR",1.587,NA,NA,48.599
"504",1860,"1_41",1,4,1,"RF05-CR",1.532,NA,NA,46.01
"505",1860,"1_42",1,4,2,"RF15-CR",1.532,NA,NA,46.01
"506",1860,"1_43",1,4,3,"RF25-CR",1.532,NA,NA,46.01
"507",1860,"1_44",1,4,4,"RF35-CR",1.532,NA,NA,46.01
"508",1860,"1_51",1,5,1,"RR50-CR",1.532,NA,NA,46.01
"509",1860,"1_52",1,5,2,"RR25-CR",1.532,NA,NA,46.01
"510",1860,"1_53",1,5,3,"RR00-CR",1.532,NA,NA,46.01
"511",1860,"2_1",2,1,NA,"CR",1.532,NA,NA,46.659
"512",1860,"2_2",2,2,NA,"NT-CR",1.605,NA,NA,48.99
"513",1860,"2_3",2,3,NA,"CC-CR",1.587,NA,NA,48.599
"514",1860,"2_41",2,4,1,"RF05-CR",1.532,NA,NA,46.01
"515",1860,"2_42",2,4,2,"RF15-CR",1.532,NA,NA,46.01
"516",1860,"2_43",2,4,3,"RF25-CR",1.532,NA,NA,46.01
"517",1860,"2_44",2,4,4,"RF35-CR",1.532,NA,NA,46.01
"518",1860,"2_51",2,5,1,"RR50-CR",1.532,NA,NA,46.01
"519",1860,"2_52",2,5,2,"RR25-CR",1.532,NA,NA,46.01
"520",1860,"2_53",2,5,3,"RR00-CR",1.532,NA,NA,46.01
"521",1860,"3_1",3,1,NA,"CR",1.532,NA,NA,46.659
"522",1860,"3_2",3,2,NA,"NT-CR",1.605,NA,NA,48.99
"523",1860,"3_3",3,3,NA,"CC-CR",1.587,NA,NA,48.599
"524",1860,"3_41",3,4,1,"RF05-CR",1.532,NA,NA,46.01
"525",1860,"3_42",3,4,2,"RF15-CR",1.532,NA,NA,46.01
"526",1860,"3_43",3,4,3,"RF25-CR",1.532,NA,NA,46.01
"527",1860,"3_44",3,4,4,"RF35-CR",1.532,NA,NA,46.01
"528",1860,"3_51",3,5,1,"RR50-CR",1.532,NA,NA,46.01
"529",1860,"3_52",3,5,2,"RR25-CR",1.532,NA,NA,46.01
"530",1860,"3_53",3,5,3,"RR00-CR",1.532,NA,NA,46.01
"531",1860,"4_1",4,1,NA,"CR",1.532,NA,NA,46.659
"532",1860,"4_2",4,2,NA,"NT-CR",1.605,NA,NA,48.99
"533",1860,"4_3",4,3,NA,"CC-CR",1.587,NA,NA,48.599
"534",1860,"4_41",4,4,1,"RF05-CR",1.532,NA,NA,46.01
"535",1860,"4_42",4,4,2,"RF15-CR",1.532,NA,NA,46.01
"536",1860,"4_43",4,4,3,"RF25-CR",1.532,NA,NA,46.01
"537",1860,"4_44",4,4,4,"RF35-CR",1.532,NA,NA,46.01
"538",1860,"4_51",4,5,1,"RR50-CR",1.532,NA,NA,46.01
"539",1860,"4_52",4,5,2,"RR25-CR",1.532,NA,NA,46.01
"540",1860,"4_53",4,5,3,"RR00-CR",1.532,NA,NA,46.01
"541",1860,"5_1",5,1,NA,"CR",1.532,NA,NA,46.659
"542",1860,"5_2",5,2,NA,"NT-CR",1.605,NA,NA,48.99
"543",1860,"5_3",5,3,NA,"CC-CR",1.587,NA,NA,48.599
"544",1860,"5_41",5,4,1,"RF05-CR",1.532,NA,NA,46.01
"545",1860,"5_42",5,4,2,"RF15-CR",1.532,NA,NA,46.01
"546",1860,"5_43",5,4,3,"RF25-CR",1.532,NA,NA,46.01
"547",1860,"5_44",5,4,4,"RF35-CR",1.532,NA,NA,46.01
"548",1860,"5_51",5,5,1,"RR50-CR",1.532,NA,NA,46.01
"549",1860,"5_52",5,5,2,"RR25-CR",1.532,NA,NA,46.01
"550",1860,"5_53",5,5,3,"RR00-CR",1.532,NA,NA,46.01
"551",1861,"1_1",1,1,NA,"CR",2.071,NA,NA,45.679
"552",1861,"1_2",1,2,NA,"NT-CR",1.985,NA,NA,48.099
"553",1861,"1_3",1,3,NA,"CC-CR",2.048,NA,NA,47.659
"554",1861,"1_41",1,4,1,"RF05-CR",2.071,NA,NA,44.985
"555",1861,"1_42",1,4,2,"RF15-CR",2.071,NA,NA,44.985
"556",1861,"1_43",1,4,3,"RF25-CR",2.071,NA,NA,44.985
"557",1861,"1_44",1,4,4,"RF35-CR",2.071,NA,NA,44.985
"558",1861,"1_51",1,5,1,"RR50-CR",2.071,NA,NA,44.985
"559",1861,"1_52",1,5,2,"RR25-CR",2.071,NA,NA,44.985
"560",1861,"1_53",1,5,3,"RR00-CR",2.071,NA,NA,44.985
"561",1861,"2_1",2,1,NA,"CR",2.071,NA,NA,45.679
"562",1861,"2_2",2,2,NA,"NT-CR",1.985,NA,NA,48.099
"563",1861,"2_3",2,3,NA,"CC-CR",2.048,NA,NA,47.659
"564",1861,"2_41",2,4,1,"RF05-CR",2.071,NA,NA,44.985
"565",1861,"2_42",2,4,2,"RF15-CR",2.071,NA,NA,44.985
"566",1861,"2_43",2,4,3,"RF25-CR",2.071,NA,NA,44.985
"567",1861,"2_44",2,4,4,"RF35-CR",2.071,NA,NA,44.985
"568",1861,"2_51",2,5,1,"RR50-CR",2.071,NA,NA,44.985
"569",1861,"2_52",2,5,2,"RR25-CR",2.071,NA,NA,44.985
"570",1861,"2_53",2,5,3,"RR00-CR",2.071,NA,NA,44.985
"571",1861,"3_1",3,1,NA,"CR",2.071,NA,NA,45.679
"572",1861,"3_2",3,2,NA,"NT-CR",1.985,NA,NA,48.099
"573",1861,"3_3",3,3,NA,"CC-CR",2.048,NA,NA,47.659
"574",1861,"3_41",3,4,1,"RF05-CR",2.071,NA,NA,44.985
"575",1861,"3_42",3,4,2,"RF15-CR",2.071,NA,NA,44.985
"576",1861,"3_43",3,4,3,"RF25-CR",2.071,NA,NA,44.985
"577",1861,"3_44",3,4,4,"RF35-CR",2.071,NA,NA,44.985
"578",1861,"3_51",3,5,1,"RR50-CR",2.071,NA,NA,44.985
"579",1861,"3_52",3,5,2,"RR25-CR",2.071,NA,NA,44.985
"580",1861,"3_53",3,5,3,"RR00-CR",2.071,NA,NA,44.985
"581",1861,"4_1",4,1,NA,"CR",2.071,NA,NA,45.679
"582",1861,"4_2",4,2,NA,"NT-CR",1.985,NA,NA,48.099
"583",1861,"4_3",4,3,NA,"CC-CR",2.048,NA,NA,47.659
"584",1861,"4_41",4,4,1,"RF05-CR",2.071,NA,NA,44.985
"585",1861,"4_42",4,4,2,"RF15-CR",2.071,NA,NA,44.985
"586",1861,"4_43",4,4,3,"RF25-CR",2.071,NA,NA,44.985
"587",1861,"4_44",4,4,4,"RF35-CR",2.071,NA,NA,44.985
"588",1861,"4_51",4,5,1,"RR50-CR",2.071,NA,NA,44.985
"589",1861,"4_52",4,5,2,"RR25-CR",2.071,NA,NA,44.985
"590",1861,"4_53",4,5,3,"RR00-CR",2.071,NA,NA,44.985
"591",1861,"5_1",5,1,NA,"CR",2.071,NA,NA,45.679
"592",1861,"5_2",5,2,NA,"NT-CR",1.985,NA,NA,48.099
"593",1861,"5_3",5,3,NA,"CC-CR",2.048,NA,NA,47.659
"594",1861,"5_41",5,4,1,"RF05-CR",2.071,NA,NA,44.985
"595",1861,"5_42",5,4,2,"RF15-CR",2.071,NA,NA,44.985
"596",1861,"5_43",5,4,3,"RF25-CR",2.071,NA,NA,44.985
"597",1861,"5_44",5,4,4,"RF35-CR",2.071,NA,NA,44.985
"598",1861,"5_51",5,5,1,"RR50-CR",2.071,NA,NA,44.985
"599",1861,"5_52",5,5,2,"RR25-CR",2.071,NA,NA,44.985
"600",1861,"5_53",5,5,3,"RR00-CR",2.071,NA,NA,44.985
"601",1862,"1_1",1,1,NA,"CR",1.698,NA,NA,44.725
"602",1862,"1_2",1,2,NA,"NT-CR",1.694,NA,NA,47.222
"603",1862,"1_3",1,3,NA,"CC-CR",1.717,NA,NA,46.806
"604",1862,"1_41",1,4,1,"RF05-CR",1.698,NA,NA,44.012
"605",1862,"1_42",1,4,2,"RF15-CR",1.698,NA,NA,44.012
"606",1862,"1_43",1,4,3,"RF25-CR",1.698,NA,NA,44.012
"607",1862,"1_44",1,4,4,"RF35-CR",1.698,NA,NA,44.012
"608",1862,"1_51",1,5,1,"RR50-CR",1.698,NA,NA,44.012
"609",1862,"1_52",1,5,2,"RR25-CR",1.698,NA,NA,44.012
"610",1862,"1_53",1,5,3,"RR00-CR",1.698,NA,NA,44.012
"611",1862,"2_1",2,1,NA,"CR",1.698,NA,NA,44.725
"612",1862,"2_2",2,2,NA,"NT-CR",1.694,NA,NA,47.222
"613",1862,"2_3",2,3,NA,"CC-CR",1.717,NA,NA,46.806
"614",1862,"2_41",2,4,1,"RF05-CR",1.698,NA,NA,44.012
"615",1862,"2_42",2,4,2,"RF15-CR",1.698,NA,NA,44.012
"616",1862,"2_43",2,4,3,"RF25-CR",1.698,NA,NA,44.012
"617",1862,"2_44",2,4,4,"RF35-CR",1.698,NA,NA,44.012
"618",1862,"2_51",2,5,1,"RR50-CR",1.698,NA,NA,44.012
"619",1862,"2_52",2,5,2,"RR25-CR",1.698,NA,NA,44.012
"620",1862,"2_53",2,5,3,"RR00-CR",1.698,NA,NA,44.012
"621",1862,"3_1",3,1,NA,"CR",1.698,NA,NA,44.725
"622",1862,"3_2",3,2,NA,"NT-CR",1.694,NA,NA,47.222
"623",1862,"3_3",3,3,NA,"CC-CR",1.717,NA,NA,46.806
"624",1862,"3_41",3,4,1,"RF05-CR",1.698,NA,NA,44.012
"625",1862,"3_42",3,4,2,"RF15-CR",1.698,NA,NA,44.012
"626",1862,"3_43",3,4,3,"RF25-CR",1.698,NA,NA,44.012
"627",1862,"3_44",3,4,4,"RF35-CR",1.698,NA,NA,44.012
"628",1862,"3_51",3,5,1,"RR50-CR",1.698,NA,NA,44.012
"629",1862,"3_52",3,5,2,"RR25-CR",1.698,NA,NA,44.012
"630",1862,"3_53",3,5,3,"RR00-CR",1.698,NA,NA,44.012
"631",1862,"4_1",4,1,NA,"CR",1.698,NA,NA,44.725
"632",1862,"4_2",4,2,NA,"NT-CR",1.694,NA,NA,47.222
"633",1862,"4_3",4,3,NA,"CC-CR",1.717,NA,NA,46.806
"634",1862,"4_41",4,4,1,"RF05-CR",1.698,NA,NA,44.012
"635",1862,"4_42",4,4,2,"RF15-CR",1.698,NA,NA,44.012
"636",1862,"4_43",4,4,3,"RF25-CR",1.698,NA,NA,44.012
"637",1862,"4_44",4,4,4,"RF35-CR",1.698,NA,NA,44.012
"638",1862,"4_51",4,5,1,"RR50-CR",1.698,NA,NA,44.012
"639",1862,"4_52",4,5,2,"RR25-CR",1.698,NA,NA,44.012
"640",1862,"4_53",4,5,3,"RR00-CR",1.698,NA,NA,44.012
"641",1862,"5_1",5,1,NA,"CR",1.698,NA,NA,44.725
"642",1862,"5_2",5,2,NA,"NT-CR",1.694,NA,NA,47.222
"643",1862,"5_3",5,3,NA,"CC-CR",1.717,NA,NA,46.806
"644",1862,"5_41",5,4,1,"RF05-CR",1.698,NA,NA,44.012
"645",1862,"5_42",5,4,2,"RF15-CR",1.698,NA,NA,44.012
"646",1862,"5_43",5,4,3,"RF25-CR",1.698,NA,NA,44.012
"647",1862,"5_44",5,4,4,"RF35-CR",1.698,NA,NA,44.012
"648",1862,"5_51",5,5,1,"RR50-CR",1.698,NA,NA,44.012
"649",1862,"5_52",5,5,2,"RR25-CR",1.698,NA,NA,44.012
"650",1862,"5_53",5,5,3,"RR00-CR",1.698,NA,NA,44.012
"651",1863,"1_1",1,1,NA,"CR",1.396,NA,NA,43.91
"652",1863,"1_2",1,2,NA,"NT-CR",1.396,NA,NA,46.483
"653",1863,"1_3",1,3,NA,"CC-CR",1.415,NA,NA,46.021
"654",1863,"1_41",1,4,1,"RF05-CR",1.396,NA,NA,43.156
"655",1863,"1_42",1,4,2,"RF15-CR",1.396,NA,NA,43.156
"656",1863,"1_43",1,4,3,"RF25-CR",1.396,NA,NA,43.156
"657",1863,"1_44",1,4,4,"RF35-CR",1.396,NA,NA,43.156
"658",1863,"1_51",1,5,1,"RR50-CR",1.396,NA,NA,43.156
"659",1863,"1_52",1,5,2,"RR25-CR",1.396,NA,NA,43.156
"660",1863,"1_53",1,5,3,"RR00-CR",1.396,NA,NA,43.156
"661",1863,"2_1",2,1,NA,"CR",1.396,NA,NA,43.91
"662",1863,"2_2",2,2,NA,"NT-CR",1.396,NA,NA,46.483
"663",1863,"2_3",2,3,NA,"CC-CR",1.415,NA,NA,46.021
"664",1863,"2_41",2,4,1,"RF05-CR",1.396,NA,NA,43.156
"665",1863,"2_42",2,4,2,"RF15-CR",1.396,NA,NA,43.156
"666",1863,"2_43",2,4,3,"RF25-CR",1.396,NA,NA,43.156
"667",1863,"2_44",2,4,4,"RF35-CR",1.396,NA,NA,43.156
"668",1863,"2_51",2,5,1,"RR50-CR",1.396,NA,NA,43.156
"669",1863,"2_52",2,5,2,"RR25-CR",1.396,NA,NA,43.156
"670",1863,"2_53",2,5,3,"RR00-CR",1.396,NA,NA,43.156
"671",1863,"3_1",3,1,NA,"CR",1.396,NA,NA,43.91
"672",1863,"3_2",3,2,NA,"NT-CR",1.396,NA,NA,46.483
"673",1863,"3_3",3,3,NA,"CC-CR",1.415,NA,NA,46.021
"674",1863,"3_41",3,4,1,"RF05-CR",1.396,NA,NA,43.156
"675",1863,"3_42",3,4,2,"RF15-CR",1.396,NA,NA,43.156
"676",1863,"3_43",3,4,3,"RF25-CR",1.396,NA,NA,43.156
"677",1863,"3_44",3,4,4,"RF35-CR",1.396,NA,NA,43.156
"678",1863,"3_51",3,5,1,"RR50-CR",1.396,NA,NA,43.156
"679",1863,"3_52",3,5,2,"RR25-CR",1.396,NA,NA,43.156
"680",1863,"3_53",3,5,3,"RR00-CR",1.396,NA,NA,43.156
"681",1863,"4_1",4,1,NA,"CR",1.396,NA,NA,43.91
"682",1863,"4_2",4,2,NA,"NT-CR",1.396,NA,NA,46.483
"683",1863,"4_3",4,3,NA,"CC-CR",1.415,NA,NA,46.021
"684",1863,"4_41",4,4,1,"RF05-CR",1.396,NA,NA,43.156
"685",1863,"4_42",4,4,2,"RF15-CR",1.396,NA,NA,43.156
"686",1863,"4_43",4,4,3,"RF25-CR",1.396,NA,NA,43.156
"687",1863,"4_44",4,4,4,"RF35-CR",1.396,NA,NA,43.156
"688",1863,"4_51",4,5,1,"RR50-CR",1.396,NA,NA,43.156
"689",1863,"4_52",4,5,2,"RR25-CR",1.396,NA,NA,43.156
"690",1863,"4_53",4,5,3,"RR00-CR",1.396,NA,NA,43.156
"691",1863,"5_1",5,1,NA,"CR",1.396,NA,NA,43.91
"692",1863,"5_2",5,2,NA,"NT-CR",1.396,NA,NA,46.483
"693",1863,"5_3",5,3,NA,"CC-CR",1.415,NA,NA,46.021
"694",1863,"5_41",5,4,1,"RF05-CR",1.396,NA,NA,43.156
"695",1863,"5_42",5,4,2,"RF15-CR",1.396,NA,NA,43.156
"696",1863,"5_43",5,4,3,"RF25-CR",1.396,NA,NA,43.156
"697",1863,"5_44",5,4,4,"RF35-CR",1.396,NA,NA,43.156
"698",1863,"5_51",5,5,1,"RR50-CR",1.396,NA,NA,43.156
"699",1863,"5_52",5,5,2,"RR25-CR",1.396,NA,NA,43.156
"700",1863,"5_53",5,5,3,"RR00-CR",1.396,NA,NA,43.156
"701",1864,"1_1",1,1,NA,"CR",1.519,NA,NA,43.247
"702",1864,"1_2",1,2,NA,"NT-CR",1.451,NA,NA,45.856
"703",1864,"1_3",1,3,NA,"CC-CR",1.5,NA,NA,45.347
"704",1864,"1_41",1,4,1,"RF05-CR",1.519,NA,NA,42.435
"705",1864,"1_42",1,4,2,"RF15-CR",1.519,NA,NA,42.435
"706",1864,"1_43",1,4,3,"RF25-CR",1.519,NA,NA,42.435
"707",1864,"1_44",1,4,4,"RF35-CR",1.519,NA,NA,42.435
"708",1864,"1_51",1,5,1,"RR50-CR",1.519,NA,NA,42.435
"709",1864,"1_52",1,5,2,"RR25-CR",1.519,NA,NA,42.435
"710",1864,"1_53",1,5,3,"RR00-CR",1.519,NA,NA,42.435
"711",1864,"2_1",2,1,NA,"CR",1.519,NA,NA,43.247
"712",1864,"2_2",2,2,NA,"NT-CR",1.451,NA,NA,45.856
"713",1864,"2_3",2,3,NA,"CC-CR",1.5,NA,NA,45.347
"714",1864,"2_41",2,4,1,"RF05-CR",1.519,NA,NA,42.435
"715",1864,"2_42",2,4,2,"RF15-CR",1.519,NA,NA,42.435
